feature_idx,label,max_activation,mean_activation,activation_freq,is_task_feature,top_prompt
474,,6.809286117553711,2.360342502593994,0.28,True,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Germany:
475,,7.037907123565674,3.9669132232666016,0.76,False,Shakespeare wrote thirty seven plays
476,,9.090126037597656,6.030387878417969,0.64,False,The quick brown fox jumps over the lazy dog
477,,2.570476770401001,1.2472180128097534,0.68,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Japan:
478,,3.0538272857666016,0.9825389385223389,0.44,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. France:
479,,3.0928778648376465,1.3656681776046753,0.36,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. India:
480,,11.205939292907715,6.8267645835876465,0.68,False,France is a country in Western Europe
481,,2.465775728225708,0.954511821269989,0.28,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Argentina:
482,,2.249525547027588,1.2570286989212036,0.36,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Spain:
483,,13.851330757141113,8.774480819702148,0.64,False,France is a country in Western Europe
484,,3.1890807151794434,1.8814051151275635,0.8,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Argentina:
485,,24.215457916259766,12.993186950683594,0.64,False,The quick brown fox jumps over the lazy dog
486,,1.7973029613494873,0.8222643733024597,0.4,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Brazil:
487,,2.1409506797790527,0.9933322668075562,0.2,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Argentina:
488,,3.6597397327423096,1.9848730564117432,0.4,True,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Argentina:
489,,6.852946758270264,4.395528316497803,0.76,False,Paris is a beautiful city in France
490,,2.6028084754943848,1.1929703950881958,0.24,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. China:
491,,1.8179553747177124,0.7754494547843933,0.28,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. China:
492,,2.806096315383911,2.1930313110351562,0.6,False,Germany is known for its engineering
493,,17.36280632019043,10.105859756469727,0.72,False,Paris is a beautiful city in France
494,,3.9313838481903076,1.8063479661941528,0.72,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Egypt:
495,,2.856044292449951,1.562694787979126,0.68,False,The quick brown fox jumps over the lazy dog
496,,3.155193567276001,1.322848916053772,0.28,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Germany:
497,,5.264644622802734,1.3489396572113037,0.28,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Germany:
498,,4.136141777038574,1.2822214365005493,0.68,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Germany:
499,,1.8619813919067383,1.130719542503357,0.28,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Canada:
500,,2.1073384284973145,1.1662328243255615,0.28,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Italy:
501,,3.220165252685547,1.7710238695144653,0.68,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Germany:
502,,15.991517066955566,9.667476654052734,0.68,False,The quick brown fox jumps over the lazy dog
503,,15.618537902832031,8.85334300994873,0.72,False,France is a country in Western Europe
504,,5.60389518737793,1.3369992971420288,0.28,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Germany:
505,,5.022164821624756,3.8324437141418457,0.6,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Egypt:
506,,2.7698514461517334,1.6685757637023926,0.24,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Argentina:
507,,16.783329010009766,8.99102783203125,0.8,False,France is a country in Western Europe
508,,5.911268711090088,3.4370594024658203,0.76,False,The quick brown fox jumps over the lazy dog
509,,39.99415969848633,21.106182098388672,0.76,False,France is a country in Western Europe
510,,3.9663140773773193,2.1660115718841553,0.28,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. China:
511,,3.4328885078430176,1.813396692276001,0.28,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. China:
